;intézmény megyéje;intézmény városa;vizsgázó évfolyama;vizsgázó képzési típusa;vizsgázó neme;vizsgázó képzési munkarendje;vizsgatárgy neve;vizsga szintje;vizsga fajtája;vizsgamentesség;vizsga nyelve;érdemjegy;össz százalék;össz pontszám;vizsgázó részvétele;I. feleletválasztós kérdéssor;II. esszé: tartalom;II. esszé:  kifejtés módja;III. összetett feladatok;írásbeli pontszám;mérés és tételkifejtés: tartalmi helyesség;mérés és tételkifejtés: felépítés, kifejtés;szóbeli pontszám;év;szint;időszak;egy téma kifejtése kísérlettel vagy méréssel: tartalom;egy téma kifejtése kísérlettel vagy méréssel: felépítés, kifejtés;II. összetett feladatok
918;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;86.0;129.0;megjelent;20.0;16.0;5.0;44.0;85.0;40.0;4.0;44.0;2014;E;ősz;;;
919;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;70.0;106.0;megjelent;14.0;12.0;4.0;30.0;60.0;41.0;5.0;46.0;2014;E;ősz;;;
920;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;75.0;113.0;megjelent;16.0;10.0;2.0;40.0;68.0;40.0;5.0;45.0;2014;E;ősz;;;
921;Borsod-Abaúj-Zemplén;Szerencs;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;83.0;125.0;megjelent;16.0;18.0;5.0;42.0;81.0;40.0;4.0;44.0;2014;E;ősz;;;
922;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;férfi;nappali;fizika;emelt;szintemelõ;-;magyar;5.0;74.0;112.0;megjelent;18.0;17.0;4.0;32.0;71.0;37.0;4.0;41.0;2014;E;ősz;;;
923;Borsod-Abaúj-Zemplén;Miskolc;13.0;-;férfi;felnõttoktatás, nappali;fizika;emelt;ismétlõ;-;magyar;5.0;78.0;117.0;megjelent;14.0;14.0;5.0;37.0;70.0;42.0;5.0;47.0;2014;E;ősz;;;
924;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;74.0;111.0;megjelent;14.0;16.0;5.0;34.0;69.0;38.0;4.0;42.0;2014;E;ősz;;;
925;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;férfi;nappali;fizika;emelt;szintemelõ;-;magyar;;;;nem jelent meg;;;;;;;;;2014;E;ősz;;;
926;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;férfi;nappali;fizika;emelt;szintemelõ;-;magyar;4.0;50.0;76.0;megjelent;12.0;12.0;4.0;15.0;43.0;29.0;4.0;33.0;2014;E;ősz;;;
927;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;85.0;128.0;megjelent;22.0;13.0;4.0;44.0;83.0;40.0;5.0;45.0;2014;E;ősz;;;
928;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;férfi;nappali;fizika;emelt;szintemelõ;-;magyar;4.0;58.0;87.0;megjelent;12.0;13.0;4.0;23.0;52.0;31.0;4.0;35.0;2014;E;ősz;;;
929;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;nõ;nappali;fizika;emelt;szintemelõ;-;magyar;5.0;71.0;107.0;megjelent;14.0;17.0;4.0;32.0;67.0;36.0;4.0;40.0;2014;E;ősz;;;
930;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;62.0;94.0;megjelent;14.0;10.0;4.0;36.0;64.0;27.0;3.0;30.0;2014;E;ősz;;;
931;Borsod-Abaúj-Zemplén;Mezõkövesd;;-;férfi;nincs tanulói jogviszonya;fizika;emelt;szintemelõ;-;magyar;1.0;17.0;26.0;nem jelent meg;;;;;;;;;2014;E;ősz;;;
932;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;65.0;98.0;megjelent;12.0;11.0;3.0;29.0;55.0;39.0;4.0;43.0;2014;E;ősz;;;
933;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;férfi;nappali;fizika;emelt;szintemelõ;-;magyar;5.0;75.0;113.0;megjelent;12.0;14.0;5.0;32.0;63.0;45.0;5.0;50.0;2014;E;ősz;;;
934;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;87.0;131.0;megjelent;18.0;17.0;5.0;43.0;83.0;43.0;5.0;48.0;2014;E;ősz;;;
935;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;férfi;nappali;fizika;emelt;szintemelõ;-;magyar;5.0;70.0;106.0;megjelent;14.0;17.0;5.0;22.0;58.0;43.0;5.0;48.0;2014;E;ősz;;;
936;Borsod-Abaúj-Zemplén;Miskolc;;-;nõ;nincs tanulói jogviszonya;fizika;emelt;kiegészítõ;-;magyar;3.0;40.0;61.0;megjelent;10.0;8.0;2.0;7.0;27.0;31.0;3.0;34.0;2014;E;ősz;;;
937;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;1.0;15.0;23.0;nem jelent meg;;;;;;;;;2014;E;ősz;;;
938;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;4.0;52.0;78.0;megjelent;8.0;8.0;3.0;9.0;28.0;45.0;5.0;50.0;2014;E;ősz;;;
939;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;96.0;145.0;megjelent;28.0;16.0;5.0;46.0;95.0;45.0;5.0;50.0;2014;E;ősz;;;
940;Borsod-Abaúj-Zemplén;Szerencs;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;74.0;111.0;megjelent;8.0;14.0;4.0;40.0;66.0;40.0;5.0;45.0;2014;E;ősz;;;
941;Borsod-Abaúj-Zemplén;Miskolc;;-;férfi;nincs tanulói jogviszonya;fizika;emelt;szintemelõ;-;magyar;;;;nem jelent meg;;;;;;;;;2014;E;ősz;;;
942;Borsod-Abaúj-Zemplén;Miskolc;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;62.0;94.0;megjelent;12.0;16.0;5.0;26.0;59.0;31.0;4.0;35.0;2014;E;ősz;;;
943;Csongrád;Szeged;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;64.0;97.0;megjelent;26.0;13.0;5.0;14.0;58.0;34.0;5.0;39.0;2014;E;ősz;;;
944;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;72.0;109.0;megjelent;18.0;15.0;3.0;36.0;72.0;34.0;3.0;37.0;2014;E;ősz;;;
945;Csongrád;Hódmezõvásárhely;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;82.0;124.0;megjelent;20.0;18.0;5.0;44.0;87.0;34.0;3.0;37.0;2014;E;ősz;;;
946;Csongrád;Szeged;13.0;-;nõ;nappali;fizika;emelt;kiegészítõ;-;magyar;2.0;30.0;46.0;megjelent;18.0;7.0;2.0;5.0;32.0;12.0;2.0;14.0;2014;E;ősz;;;
947;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;61.0;92.0;megjelent;12.0;14.0;5.0;28.0;59.0;30.0;3.0;33.0;2014;E;ősz;;;
948;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;90.0;136.0;megjelent;22.0;14.0;4.0;46.0;86.0;45.0;5.0;50.0;2014;E;ősz;;;
949;Csongrád;Szeged;;-;férfi;nappali;fizika;emelt;elõrehozott;-;magyar;2.0;25.0;38.0;megjelent;8.0;4.0;2.0;2.0;16.0;19.0;3.0;22.0;2014;E;ősz;;;
950;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;90.0;136.0;megjelent;20.0;18.0;5.0;45.0;88.0;43.0;5.0;48.0;2014;E;ősz;;;
951;Csongrád;Szeged;12.0;szakközép;nõ;nappali;fizika;emelt;rendes;-;magyar;2.0;29.0;44.0;megjelent;10.0;8.0;0.0;11.0;29.0;13.0;2.0;15.0;2014;E;ősz;;;
952;Csongrád;Hódmezõvásárhely;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;4.0;50.0;75.0;megjelent;12.0;9.0;2.0;25.0;48.0;24.0;3.0;27.0;2014;E;ősz;;;
953;Csongrád;Szeged;;gimnázium;férfi;nincs tanulói jogviszonya;fizika;emelt;szintemelõ;-;magyar;1.0;24.0;36.0;nem jelent meg;;;;;;;;;2014;E;ősz;;;
954;Csongrád;Szeged;12.0;szakközép;férfi;nappali;fizika;emelt;rendes;-;magyar;3.0;43.0;65.0;megjelent;6.0;10.0;3.0;15.0;34.0;27.0;4.0;31.0;2014;E;ősz;;;
955;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;78.0;118.0;megjelent;22.0;11.0;4.0;34.0;71.0;42.0;5.0;47.0;2014;E;ősz;;;
956;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;4.0;59.0;89.0;megjelent;16.0;15.0;5.0;24.0;60.0;26.0;3.0;29.0;2014;E;ősz;;;
957;Csongrád;Szeged;;szakközép;férfi;nincs tanulói jogviszonya;fizika;emelt;kiegészítõ;-;magyar;5.0;70.0;106.0;megjelent;18.0;16.0;5.0;35.0;74.0;29.0;3.0;32.0;2014;E;ősz;;;
958;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;4.0;54.0;82.0;megjelent;10.0;10.0;3.0;27.0;50.0;29.0;3.0;32.0;2014;E;ősz;;;
959;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;3.0;40.0;60.0;megjelent;6.0;4.0;3.0;16.0;29.0;28.0;3.0;31.0;2014;E;ősz;;;
960;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;4.0;52.0;79.0;megjelent;12.0;14.0;3.0;32.0;61.0;16.0;2.0;18.0;2014;E;ősz;;;
961;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;66.0;99.0;megjelent;16.0;15.0;5.0;37.0;73.0;23.0;3.0;26.0;2014;E;ősz;;;
962;Csongrád;Szeged;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;95.0;143.0;megjelent;24.0;17.0;5.0;47.0;93.0;45.0;5.0;50.0;2014;E;ősz;;;
963;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;szintemelõ;-;magyar;5.0;64.0;97.0;megjelent;18.0;14.0;5.0;26.0;63.0;30.0;4.0;34.0;2014;E;ősz;;;
964;Csongrád;Szeged;;szakközép;férfi;nincs tanulói jogviszonya;fizika;emelt;kiegészítõ;-;magyar;3.0;38.0;57.0;megjelent;12.0;10.0;4.0;16.0;42.0;13.0;2.0;15.0;2014;E;ősz;;;
965;Csongrád;Szentes;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;4.0;54.0;82.0;megjelent;14.0;9.0;4.0;21.0;48.0;31.0;3.0;34.0;2014;E;ősz;;;
966;Csongrád;Szeged;;gimnázium;férfi;nincs tanulói jogviszonya;fizika;emelt;kiegészítõ;-;magyar;5.0;81.0;122.0;megjelent;22.0;18.0;5.0;29.0;74.0;43.0;5.0;48.0;2014;E;ősz;;;
967;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;79.0;119.0;megjelent;16.0;15.0;4.0;35.0;70.0;44.0;5.0;49.0;2014;E;ősz;;;
968;Csongrád;Szeged;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;89.0;134.0;megjelent;22.0;16.0;5.0;45.0;88.0;42.0;4.0;46.0;2014;E;ősz;;;
969;Csongrád;Hódmezõvásárhely;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;97.0;146.0;megjelent;28.0;16.0;5.0;47.0;96.0;45.0;5.0;50.0;2014;E;ősz;;;
970;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;75.0;113.0;megjelent;18.0;15.0;5.0;40.0;78.0;31.0;4.0;35.0;2014;E;ősz;;;
971;Csongrád;Szeged;;gimnázium;férfi;nincs tanulói jogviszonya;fizika;emelt;kiegészítõ;-;magyar;5.0;84.0;127.0;megjelent;22.0;16.0;5.0;35.0;78.0;44.0;5.0;49.0;2014;E;ősz;;;
972;Csongrád;Szeged;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;86.0;129.0;megjelent;22.0;17.0;5.0;43.0;87.0;37.0;5.0;42.0;2014;E;ősz;;;
973;Csongrád;Szeged;;gimnázium;nõ;nincs tanulói jogviszonya;fizika;emelt;ismétlõ;-;magyar;3.0;36.0;54.0;megjelent;14.0;11.0;2.0;10.0;37.0;15.0;2.0;17.0;2014;E;ősz;;;
974;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;90.0;136.0;megjelent;26.0;15.0;5.0;45.0;91.0;40.0;5.0;45.0;2014;E;ősz;;;
975;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;83.0;125.0;megjelent;20.0;16.0;5.0;34.0;75.0;45.0;5.0;50.0;2014;E;ősz;;;
976;Csongrád;Szentes;12.0;gimnázium;férfi;nappali;fizika;emelt;szintemelõ;-;magyar;5.0;78.0;118.0;megjelent;22.0;15.0;4.0;38.0;79.0;34.0;5.0;39.0;2014;E;ősz;;;
977;Csongrád;Szeged;12.0;szakközép;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;62.0;94.0;megjelent;16.0;12.0;3.0;28.0;59.0;32.0;3.0;35.0;2014;E;ősz;;;
978;Csongrád;Szeged;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;68.0;102.0;megjelent;14.0;15.0;4.0;26.0;59.0;40.0;3.0;43.0;2014;E;ősz;;;
979;Csongrád;Szeged;;gimnázium;nõ;nincs tanulói jogviszonya;fizika;emelt;kiegészítõ;-;magyar;3.0;42.0;64.0;megjelent;12.0;11.0;4.0;3.0;30.0;31.0;3.0;34.0;2014;E;ősz;;;
980;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;61.0;92.0;megjelent;18.0;14.0;5.0;22.0;59.0;30.0;3.0;33.0;2014;E;ősz;;;
981;Csongrád;Szeged;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;88.0;132.0;megjelent;24.0;18.0;5.0;46.0;93.0;36.0;3.0;39.0;2014;E;ősz;;;
982;Csongrád;Szentes;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;81.0;122.0;megjelent;22.0;18.0;4.0;47.0;91.0;28.0;3.0;31.0;2014;E;ősz;;;
983;Csongrád;Szeged;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;3.0;39.0;59.0;megjelent;10.0;6.0;0.0;19.0;35.0;21.0;3.0;24.0;2014;E;ősz;;;
984;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;80.0;121.0;megjelent;20.0;17.0;5.0;37.0;79.0;38.0;4.0;42.0;2014;E;ősz;;;
985;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;4.0;58.0;88.0;megjelent;20.0;13.0;4.0;23.0;60.0;25.0;3.0;28.0;2014;E;ősz;;;
986;Csongrád;Szeged;12.0;szakközép;férfi;nappali;fizika;emelt;rendes;-;magyar;4.0;56.0;85.0;megjelent;14.0;13.0;4.0;20.0;51.0;30.0;4.0;34.0;2014;E;ősz;;;
987;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;85.0;128.0;megjelent;22.0;11.0;4.0;45.0;82.0;42.0;4.0;46.0;2014;E;ősz;;;
988;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;4.0;58.0;88.0;megjelent;14.0;13.0;3.0;23.0;53.0;31.0;4.0;35.0;2014;E;ősz;;;
989;Csongrád;Szeged;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;3.0;43.0;65.0;megjelent;12.0;7.0;3.0;12.0;34.0;28.0;3.0;31.0;2014;E;ősz;;;
990;Csongrád;Szeged;;-;férfi;nincs tanulói jogviszonya;fizika;emelt;kiegészítõ;-;magyar;3.0;44.0;66.0;megjelent;14.0;5.0;0.0;6.0;25.0;37.0;4.0;41.0;2014;E;ősz;;;
991;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;94.0;142.0;megjelent;26.0;16.0;4.0;46.0;92.0;45.0;5.0;50.0;2014;E;ősz;;;
992;Csongrád;Szeged;12.0;szakközép;férfi;nappali;fizika;emelt;rendes;-;magyar;3.0;38.0;57.0;megjelent;8.0;5.0;2.0;4.0;19.0;34.0;4.0;38.0;2014;E;ősz;;;
993;Csongrád;Szeged;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;71.0;107.0;megjelent;20.0;14.0;4.0;21.0;59.0;44.0;4.0;48.0;2014;E;ősz;;;
994;Csongrád;Szeged;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;4.0;52.0;78.0;megjelent;12.0;10.0;3.0;17.0;42.0;33.0;3.0;36.0;2014;E;ősz;;;
995;Csongrád;Szeged;;-;férfi;nincs tanulói jogviszonya;fizika;emelt;kiegészítõ;-;magyar;1.0;15.0;23.0;nem jelent meg;;;;;;;;;2014;E;ősz;;;
996;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;szintemelõ;-;magyar;5.0;92.0;138.0;megjelent;26.0;10.0;5.0;47.0;88.0;45.0;5.0;50.0;2014;E;ősz;;;
997;Csongrád;Szeged;13.0;-;férfi;felnõttoktatás, nappali;fizika;emelt;kiegészítõ;-;magyar;1.0;33.0;50.0;nem jelent meg;;;;;;;;;2014;E;ősz;;;
998;Csongrád;Szeged;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;79.0;119.0;megjelent;20.0;13.0;3.0;33.0;69.0;45.0;5.0;50.0;2014;E;ősz;;;
999;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;82.0;123.0;megjelent;22.0;16.0;5.0;40.0;83.0;37.0;3.0;40.0;2014;E;ősz;;;
1000;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;81.0;122.0;megjelent;20.0;14.0;3.0;40.0;77.0;40.0;5.0;45.0;2014;E;ősz;;;
1001;Csongrád;Szeged;12.0;szakközép;férfi;nappali;fizika;emelt;rendes;-;magyar;4.0;57.0;86.0;megjelent;14.0;10.0;4.0;28.0;56.0;26.0;4.0;30.0;2014;E;ősz;;;
1002;Csongrád;Hódmezõvásárhely;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;88.0;132.0;megjelent;22.0;14.0;4.0;45.0;85.0;42.0;5.0;47.0;2014;E;ősz;;;
1003;Csongrád;Szeged;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;86.0;129.0;megjelent;18.0;15.0;5.0;44.0;82.0;42.0;5.0;47.0;2014;E;ősz;;;
1004;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;94.0;142.0;megjelent;26.0;18.0;5.0;47.0;96.0;41.0;5.0;46.0;2014;E;ősz;;;
1005;Csongrád;Szeged;13.0;-;férfi;nappali;fizika;emelt;szintemelõ;-;magyar;3.0;44.0;67.0;megjelent;12.0;13.0;3.0;3.0;31.0;33.0;3.0;36.0;2014;E;ősz;;;
1006;Csongrád;Szeged;;gimnázium;férfi;nincs tanulói jogviszonya;fizika;emelt;ismétlõ;-;magyar;4.0;56.0;84.0;megjelent;16.0;13.0;4.0;7.0;40.0;40.0;4.0;44.0;2014;E;ősz;;;
1007;Csongrád;Szeged;12.0;szakközép;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;68.0;102.0;megjelent;10.0;15.0;4.0;34.0;63.0;34.0;5.0;39.0;2014;E;ősz;;;
1008;Csongrád;Hódmezõvásárhely;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;3.0;45.0;68.0;megjelent;14.0;12.0;5.0;9.0;40.0;25.0;3.0;28.0;2014;E;ősz;;;
1009;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;86.0;130.0;megjelent;22.0;15.0;4.0;41.0;82.0;43.0;5.0;48.0;2014;E;ősz;;;
1010;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;80.0;120.0;megjelent;24.0;13.0;3.0;42.0;82.0;35.0;3.0;38.0;2014;E;ősz;;;
1011;Csongrád;Szeged;13.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;66.0;100.0;megjelent;16.0;16.0;4.0;20.0;56.0;39.0;5.0;44.0;2014;E;ősz;;;
1012;Csongrád;Szeged;12.0;szakközép;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;64.0;97.0;megjelent;14.0;13.0;4.0;24.0;55.0;38.0;4.0;42.0;2014;E;ősz;;;
1013;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;76.0;114.0;megjelent;20.0;16.0;5.0;25.0;66.0;43.0;5.0;48.0;2014;E;ősz;;;
1014;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;66.0;100.0;megjelent;18.0;15.0;4.0;26.0;63.0;34.0;3.0;37.0;2014;E;ősz;;;
1015;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;72.0;109.0;megjelent;24.0;7.0;2.0;39.0;72.0;34.0;3.0;37.0;2014;E;ősz;;;
1016;Csongrád;Hódmezõvásárhely;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;68.0;103.0;megjelent;22.0;15.0;4.0;28.0;69.0;31.0;3.0;34.0;2014;E;ősz;;;
1017;Csongrád;Szeged;;szakközép;férfi;nincs tanulói jogviszonya;fizika;emelt;ismétlõ;-;magyar;;;;nem jelent meg;;;;;;;;;2014;E;ősz;;;
1018;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;91.0;137.0;megjelent;26.0;14.0;3.0;46.0;89.0;44.0;4.0;48.0;2014;E;ősz;;;
1019;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;4.0;57.0;86.0;megjelent;16.0;11.0;3.0;38.0;68.0;16.0;2.0;18.0;2014;E;ősz;;;
1020;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;83.0;125.0;megjelent;14.0;17.0;5.0;39.0;75.0;45.0;5.0;50.0;2014;E;ősz;;;
1021;Csongrád;Szeged;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;78.0;117.0;megjelent;20.0;16.0;4.0;29.0;69.0;43.0;5.0;48.0;2014;E;ősz;;;
1022;Csongrád;Hódmezõvásárhely;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;96.0;145.0;megjelent;28.0;15.0;5.0;47.0;95.0;45.0;5.0;50.0;2014;E;ősz;;;
1023;Csongrád;Szeged;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;77.0;116.0;megjelent;18.0;11.0;4.0;39.0;72.0;40.0;4.0;44.0;2014;E;ősz;;;
1024;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;3.0;41.0;62.0;megjelent;18.0;12.0;4.0;14.0;48.0;12.0;2.0;14.0;2014;E;ősz;;;
1025;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;70.0;106.0;megjelent;18.0;17.0;5.0;38.0;78.0;26.0;2.0;28.0;2014;E;ősz;;;
1026;Csongrád;Szeged;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;4.0;53.0;80.0;megjelent;14.0;6.0;2.0;22.0;44.0;32.0;4.0;36.0;2014;E;ősz;;;
1027;Csongrád;Szeged;;gimnázium;nõ;nincs tanulói jogviszonya;fizika;emelt;kiegészítõ;-;magyar;3.0;46.0;70.0;megjelent;20.0;15.0;5.0;20.0;60.0;9.0;1.0;10.0;2014;E;ősz;;;
1028;Csongrád;Hódmezõvásárhely;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;61.0;92.0;megjelent;24.0;12.0;3.0;30.0;69.0;21.0;2.0;23.0;2014;E;ősz;;;
1029;Csongrád;Szentes;;-;nõ;nincs tanulói jogviszonya;fizika;emelt;kiegészítõ;-;magyar;2.0;25.0;38.0;megjelent;14.0;9.0;3.0;1.0;27.0;9.0;2.0;11.0;2014;E;ősz;;;
1030;Csongrád;Szeged;12.0;szakközép;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;62.0;93.0;megjelent;10.0;13.0;4.0;27.0;54.0;35.0;4.0;39.0;2014;E;ősz;;;
1031;Csongrád;Szeged;4.0;-;férfi;nappali;fizika;emelt;elõrehozott;-;magyar;5.0;60.0;90.0;megjelent;16.0;9.0;3.0;27.0;55.0;32.0;3.0;35.0;2014;E;ősz;;;
1032;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;63.0;95.0;megjelent;16.0;8.0;2.0;37.0;63.0;30.0;2.0;32.0;2014;E;ősz;;;
1033;Csongrád;Hódmezõvásárhely;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;62.0;93.0;megjelent;18.0;15.0;4.0;23.0;60.0;30.0;3.0;33.0;2014;E;ősz;;;
1034;Csongrád;Szeged;12.0;gimnázium;nõ;nappali;fizika;emelt;rendes;-;magyar;5.0;65.0;98.0;megjelent;10.0;18.0;5.0;24.0;57.0;37.0;4.0;41.0;2014;E;ősz;;;
1035;Csongrád;Csongrád;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;90.0;136.0;megjelent;20.0;18.0;5.0;46.0;89.0;42.0;5.0;47.0;2014;E;ősz;;;
1036;Csongrád;Szeged;13.0;-;férfi;felnõttoktatás, esti/levelezõ;fizika;emelt;kiegészítõ;-;magyar;5.0;65.0;98.0;megjelent;22.0;15.0;5.0;13.0;55.0;39.0;4.0;43.0;2014;E;ősz;;;
1037;Csongrád;Szeged;12.0;gimnázium;férfi;nappali;fizika;emelt;rendes;-;magyar;5.0;95.0;143.0;megjelent;26.0;15.0;5.0;47.0;93.0;45.0;5.0;50.0;2014;E;ősz;;;
