# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-03-07 06:49:31 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01646500 POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01646500
#            TS   parameter     Description
#         69928       00060     Discharge, cubic feet per second
#         69929       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	69928_00060	69928_00060_cd	69929_00065	69929_00065_cd
USGS	01646500	2019-11-17 10:15	EST	2770	A	2.99	A
USGS	01646500	2019-11-17 10:45	EST	2770	A	2.99	A
USGS	01646500	2019-11-17 11:00	EST	2720	A	2.98	A
USGS	01646500	2019-11-17 11:15	EST	2720	A	2.98	A
USGS	01646500	2019-11-17 11:30	EST	2720	A	2.98	A
USGS	01646500	2019-11-17 11:45	EST	2720	A	2.98	A
USGS	01646500	2019-11-17 12:00	EST	2720	A	2.98	A
USGS	01646500	2019-11-17 12:15	EST	2720	A	2.98	A
USGS	01646500	2019-11-17 12:30	EST	2720	A	2.98	A
USGS	01646500	2019-11-17 12:45	EST	2710	A	2.98	A
USGS	01646500	2019-11-17 13:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 13:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 13:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 13:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 14:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 14:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 14:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 14:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 15:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 15:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 15:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 15:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 16:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 16:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 16:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 16:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 17:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 17:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 17:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 17:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 18:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 18:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 18:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 18:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 19:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 19:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 19:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 19:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 20:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 20:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 20:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 20:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 21:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 21:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 21:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 21:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 22:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 22:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 22:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 22:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-17 23:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 23:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 23:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-17 23:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 00:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 00:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 00:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 00:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 01:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 01:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 01:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 01:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 02:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 02:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 02:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 02:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 03:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 03:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 03:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 03:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 04:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 04:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 04:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 04:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 05:00	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 05:15	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 05:30	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 05:45	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 06:00	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 06:15	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 06:30	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 06:45	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 07:00	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 07:15	EST	2470	A	2.93	A
USGS	01646500	2019-11-18 07:30	EST	2470	A	2.93	A
USGS	01646500	2019-11-18 07:45	EST	2470	A	2.93	A
USGS	01646500	2019-11-18 08:00	EST	2470	A	2.93	A
USGS	01646500	2019-11-18 08:15	EST	2470	A	2.93	A
USGS	01646500	2019-11-18 08:30	EST	2470	A	2.93	A
USGS	01646500	2019-11-18 08:45	EST	2470	A	2.93	A
USGS	01646500	2019-11-18 09:00	EST	2470	A	2.93	A
USGS	01646500	2019-11-18 09:15	EST	2460	A	2.93	A
USGS	01646500	2019-11-18 09:30	EST	2460	A	2.93	A
USGS	01646500	2019-11-18 09:45	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 10:00	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 10:15	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 10:30	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 10:45	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 11:00	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 11:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 11:30	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 11:45	EST	2510	A	2.94	A
USGS	01646500	2019-11-18 12:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 12:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 12:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 12:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 13:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 13:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 13:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 13:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 14:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 14:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 14:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 14:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 15:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 15:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 15:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 15:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 16:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 16:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 16:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 16:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 17:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 17:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 17:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 17:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 18:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 18:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 18:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 18:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 19:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 19:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 19:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 19:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-18 20:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 20:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 20:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 20:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 21:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 21:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 21:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-18 21:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-18 22:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-18 22:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-18 22:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-18 22:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-18 23:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-18 23:15	EST	2710	A	2.98	A
USGS	01646500	2019-11-18 23:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-18 23:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 00:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 00:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 00:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 00:45	EST	2710	A	2.98	A
USGS	01646500	2019-11-19 01:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 01:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 01:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 01:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 02:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 02:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 02:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 02:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 03:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 03:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 03:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 03:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 04:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 04:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 04:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 04:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 05:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 05:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 05:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 05:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 06:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 06:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 06:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 06:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 07:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 07:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 07:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 07:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 08:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 08:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 08:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 08:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 09:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 09:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 09:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 09:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 10:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 10:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 10:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 10:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 11:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 11:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 11:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 11:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 12:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 12:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 12:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 12:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 13:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 13:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 13:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-19 13:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 14:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 14:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 14:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 14:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 15:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 15:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 15:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 15:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 16:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 16:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 16:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 16:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 17:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 17:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 17:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 17:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 18:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 18:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 18:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 18:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-19 19:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 19:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 19:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 19:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 20:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 20:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 20:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 20:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 21:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 21:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 21:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 21:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 22:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 22:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 22:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 22:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 23:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-19 23:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 23:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-19 23:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 00:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 00:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 00:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 00:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 01:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 01:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-20 01:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 01:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-20 02:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-20 02:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-20 02:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-20 02:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-20 03:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 03:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 03:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 03:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 04:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-20 04:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 04:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 04:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 05:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 05:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 05:30	EST	2510	A	2.94	A
USGS	01646500	2019-11-20 05:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 06:00	EST	2510	A	2.94	A
USGS	01646500	2019-11-20 06:15	EST	2510	A	2.94	A
USGS	01646500	2019-11-20 06:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 06:45	EST	2510	A	2.94	A
USGS	01646500	2019-11-20 07:00	EST	2510	A	2.94	A
USGS	01646500	2019-11-20 07:15	EST	2510	A	2.94	A
USGS	01646500	2019-11-20 07:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 07:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 08:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 08:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 08:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 08:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 09:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 09:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 09:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 09:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 10:00	EST	2510	A	2.94	A
USGS	01646500	2019-11-20 10:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 10:30	EST	2510	A	2.94	A
USGS	01646500	2019-11-20 11:00	EST	2510	A	2.94	A
USGS	01646500	2019-11-20 11:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 11:30	EST	2510	A	2.94	A
USGS	01646500	2019-11-20 11:45	EST	2510	A	2.94	A
USGS	01646500	2019-11-20 12:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 12:15	EST	2510	A	2.94	A
USGS	01646500	2019-11-20 12:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 12:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 13:00	EST	2710	A	2.98	A
USGS	01646500	2019-11-20 13:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-20 13:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-20 13:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 14:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 14:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 14:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-20 14:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 15:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 15:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 15:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 15:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-20 16:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 16:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 16:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 16:45	EST	2710	A	2.98	A
USGS	01646500	2019-11-20 17:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 17:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-20 17:30	EST	2710	A	2.98	A
USGS	01646500	2019-11-20 17:45	EST	2710	A	2.98	A
USGS	01646500	2019-11-20 18:00	EST	2710	A	2.98	A
USGS	01646500	2019-11-20 18:15	EST	2710	A	2.98	A
USGS	01646500	2019-11-20 18:30	EST	2710	A	2.98	A
USGS	01646500	2019-11-20 18:45	EST	2710	A	2.98	A
USGS	01646500	2019-11-20 19:00	EST	2760	A	2.99	A
USGS	01646500	2019-11-20 19:15	EST	2760	A	2.99	A
USGS	01646500	2019-11-20 19:30	EST	2760	A	2.99	A
USGS	01646500	2019-11-20 19:45	EST	2760	A	2.99	A
USGS	01646500	2019-11-20 20:00	EST	2760	A	2.99	A
USGS	01646500	2019-11-20 20:15	EST	2760	A	2.99	A
USGS	01646500	2019-11-20 20:30	EST	2760	A	2.99	A
USGS	01646500	2019-11-20 20:45	EST	2760	A	2.99	A
USGS	01646500	2019-11-20 21:00	EST	2760	A	2.99	A
USGS	01646500	2019-11-20 21:15	EST	2760	A	2.99	A
USGS	01646500	2019-11-20 21:30	EST	2760	A	2.99	A
USGS	01646500	2019-11-20 21:45	EST	2760	A	2.99	A
USGS	01646500	2019-11-20 22:00	EST	2760	A	2.99	A
USGS	01646500	2019-11-20 22:15	EST	2760	A	2.99	A
USGS	01646500	2019-11-20 22:30	EST	2760	A	2.99	A
USGS	01646500	2019-11-20 22:45	EST	2710	A	2.98	A
USGS	01646500	2019-11-20 23:00	EST	2710	A	2.98	A
USGS	01646500	2019-11-20 23:15	EST	2710	A	2.98	A
USGS	01646500	2019-11-20 23:30	EST	2710	A	2.98	A
USGS	01646500	2019-11-20 23:45	EST	2760	A	2.99	A
USGS	01646500	2019-11-21 00:00	EST	2710	A	2.98	A
USGS	01646500	2019-11-21 00:15	EST	2710	A	2.98	A
USGS	01646500	2019-11-21 00:30	EST	2710	A	2.98	A
USGS	01646500	2019-11-21 00:45	EST	2710	A	2.98	A
USGS	01646500	2019-11-21 01:00	EST	2710	A	2.98	A
USGS	01646500	2019-11-21 01:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-21 01:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-21 01:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-21 02:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-21 02:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-21 02:30	EST	2660	A	2.97	A
USGS	01646500	2019-11-21 02:45	EST	2660	A	2.97	A
USGS	01646500	2019-11-21 03:00	EST	2660	A	2.97	A
USGS	01646500	2019-11-21 03:15	EST	2660	A	2.97	A
USGS	01646500	2019-11-21 03:30	EST	2610	A	2.96	A
USGS	01646500	2019-11-21 03:45	EST	2610	A	2.96	A
USGS	01646500	2019-11-21 04:00	EST	2610	A	2.96	A
USGS	01646500	2019-11-21 04:15	EST	2610	A	2.96	A
USGS	01646500	2019-11-21 04:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-21 04:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-21 05:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-21 05:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-21 05:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-21 05:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-21 06:00	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 06:15	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 06:30	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 06:45	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 07:00	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 07:15	EST	2460	A	2.93	A
USGS	01646500	2019-11-21 07:30	EST	2460	A	2.93	A
USGS	01646500	2019-11-21 07:45	EST	2460	A	2.93	A
USGS	01646500	2019-11-21 08:00	EST	2460	A	2.93	A
USGS	01646500	2019-11-21 08:15	EST	2460	A	2.93	A
USGS	01646500	2019-11-21 08:30	EST	2460	A	2.93	A
USGS	01646500	2019-11-21 08:45	EST	2460	A	2.93	A
USGS	01646500	2019-11-21 09:00	EST	2460	A	2.93	A
USGS	01646500	2019-11-21 09:15	EST	2460	A	2.93	A
USGS	01646500	2019-11-21 09:30	EST	2460	A	2.93	A
USGS	01646500	2019-11-21 09:45	EST	2460	A	2.93	A
USGS	01646500	2019-11-21 10:00	EST	2460	A	2.93	A
USGS	01646500	2019-11-21 10:15	EST	2460	A	2.93	A
USGS	01646500	2019-11-21 10:30	EST	2460	A	2.93	A
USGS	01646500	2019-11-21 10:45	EST	2460	A	2.93	A
USGS	01646500	2019-11-21 11:00	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 11:15	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 11:30	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 11:45	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 12:00	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 12:15	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 12:30	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 12:45	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 13:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-21 13:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-21 13:30	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 13:45	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 14:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-21 14:15	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 14:30	EST	2510	A	2.94	A
USGS	01646500	2019-11-21 14:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-21 15:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-21 15:15	EST	2560	A	2.95	A
USGS	01646500	2019-11-21 15:30	EST	2560	A	2.95	A
USGS	01646500	2019-11-21 15:45	EST	2560	A	2.95	A
USGS	01646500	2019-11-21 16:00	EST	2560	A	2.95	A
USGS	01646500	2019-11-21 16:15	EST	2560	A	2.95	A
